"country","industry","user_type","user_count","time_used"
"Niger","Legal","Lawyer","3","22"
"Mauritius","Agriculture","Lawyer","3","49"
"Thailand","Retail","Content Creator","3","24"
"Algeria","Tech","Content Creator","3","34"
"Mozambique","Agriculture","Lawyer","3","56"
"Senegal","Transportation","Doctor","3","24"
"Thailand","Retail","Non-Tech User","3","15"
"Singapore","Manufacturing","Startup Founder","3","35"
"Panama","Government","Senior Developer","3","51"
"Burkina Faso","Healthcare","Government Worker","3","12"
"South Sudan","Healthcare","Business Owner","3","21"
"Austria","Education","Researcher","3","34"
"Burundi","Transportation","Freelancer","3","18"
"Nepal","Manufacturing","Product Manager","3","29"
"Eritrea","Media","Cybersecurity Analyst","3","32"
"Belgium","Transportation","Teacher","3","35"
"France","Transportation","ML Engineer","3","21"
"South Korea","Legal","Junior Dev","3","37"
"Laos","Retail","Freelancer","3","51"
"Croatia","Manufacturing","Government Worker","3","32"
"Kosovo","Transportation","Student","3","27"
"Romania","Tech","Senior Developer","3","51"
"Bosnia and Herzegovina","Energy","Government Worker","3","18"
"Switzerland","Education","Business Owner","3","25"
"Vietnam","Energy","Student","3","21"
"Mongolia","Tech","ML Engineer","3","23"
"Mozambique","Media","Startup Founder","3","34"
"Chad","Government","Student","3","36"
"China","Legal","Product Manager","3","13"
"Myanmar","Tech","Data Analyst","3","43"
"Denmark","Education","Freelancer","3","11"
"Belgium","Energy","Researcher","3","26"
"Nigeria","Energy","Content Creator","3","37"
"Vatican City","Finance","Lawyer","3","40"
"Sierra Leone","Government","Business Owner","3","26"
"Philippines","Retail","Designer","3","46"
"Saudi Arabia","Retail","Cybersecurity Analyst","3","23"
"Peru","Manufacturing","ML Engineer","3","25"
"Albania","Legal","Student","3","18"
"Djibouti","Tech","Startup Founder","3","34"
"Bangladesh","Legal","Non-Tech User","3","42"
"Israel","Tech","Startup Founder","3","36"
"Liberia","Healthcare","Freelancer","3","33"
"Gambia","Media","Cybersecurity Analyst","3","33"
"Saudi Arabia","Energy","Non-Tech User","3","12"
"South Korea","Retail","DevOps Engineer","3","17"
"Eswatini","Retail","ML Engineer","3","20"
"Cuba","Manufacturing","Content Creator","3","39"
"Uruguay","Tech","DevOps Engineer","3","14"
"Myanmar","Manufacturing","Government Worker","3","28"
"Mali","Healthcare","Senior Developer","3","23"
"Ecuador","Transportation","Freelancer","3","27"
"Uganda","Retail","Teacher","3","40"
"Ukraine","Legal","Lawyer","3","38"
"Costa Rica","Transportation","Cybersecurity Analyst","3","21"
"Madagascar","Agriculture","ML Engineer","3","26"
"Belarus","Government","Senior Developer","3","42"
"Belarus","Agriculture","Senior Developer","3","23"
"South Sudan","Energy","Startup Founder","3","25"
"Syria","Media","Data Analyst","3","43"
"Mali","Manufacturing","Business Owner","3","47"
"Vatican City","Energy","Data Analyst","3","38"
"Netherlands","Tech","Senior Developer","3","28"
"Congo","Government","Content Creator","3","33"
"Oman","Education","Startup Founder","3","31"
"Brunei","Healthcare","Startup Founder","3","39"
"Panama","Agriculture","Data Analyst","3","23"
"Tunisia","Education","Cybersecurity Analyst","3","13"
"North Korea","Energy","Doctor","3","36"
"UAE","Finance","Data Analyst","3","30"
"Guatemala","Healthcare","Designer","3","43"
"Afghanistan","Education","Product Manager","3","36"
"Chile","Tech","Designer","3","48"
"Croatia","Legal","Freelancer","3","30"
"Cambodia","Education","Cybersecurity Analyst","3","39"
"Myanmar","Government","Product Manager","3","36"
"Fiji","Legal","ML Engineer","3","43"
"Kiribati","Energy","Startup Founder","3","24"
"Qatar","Manufacturing","Freelancer","3","50"
"Bolivia","Education","Government Worker","3","34"
"Slovakia","Manufacturing","Data Analyst","3","33"
"Cape Verde","Transportation","DevOps Engineer","3","42"
"Congo","Healthcare","Junior Dev","3","13"
"Slovenia","Legal","Teacher","3","39"
"Lebanon","Agriculture","Product Manager","3","15"
"Monaco","Manufacturing","Data Analyst","3","22"
"Cameroon","Education","Government Worker","3","50"
"Bangladesh","Manufacturing","Business Owner","3","25"
"Fiji","Retail","Teacher","3","30"
"Egypt","Education","Teacher","3","24"
"Guinea","Government","Content Creator","3","34"
"Honduras","Manufacturing","Student","3","40"
"Uganda","Education","Teacher","3","26"
"Djibouti","Energy","Government Worker","3","18"
"Benin","Healthcare","Designer","3","19"
"Hungary","Legal","Content Creator","3","33"
"Djibouti","Finance","Product Manager","3","28"
"Qatar","Energy","Product Manager","3","30"
"Portugal","Finance","Junior Dev","3","21"
"Saudi Arabia","Finance","Product Manager","3","35"
"China","Healthcare","Student","3","29"
"Burundi","Tech","Lawyer","3","36"
"Sudan","Media","Student","3","51"
"Syria","Agriculture","Startup Founder","3","52"
"Zimbabwe","Healthcare","Student","3","13"
"Albania","Agriculture","Marketer","3","43"
"North Macedonia","Manufacturing","DevOps Engineer","3","42"
"UAE","Retail","Freelancer","3","24"
"Vatican City","Healthcare","Data Analyst","3","34"
"Niger","Healthcare","Cybersecurity Analyst","3","24"
"Bhutan","Energy","Data Analyst","3","11"
"Ivory Coast","Government","Non-Tech User","3","45"
"Haiti","Tech","Data Analyst","3","31"
"Samoa","Finance","Freelancer","3","20"
"Kosovo","Healthcare","Freelancer","3","49"
"Malaysia","Education","ML Engineer","3","14"
"Malta","Energy","Content Creator","3","44"
"Pakistan","Government","ML Engineer","3","32"
"Benin","Retail","Junior Dev","3","22"
"Samoa","Manufacturing","Teacher","3","9"
"Ecuador","Media","ML Engineer","3","38"
"Greece","Tech","Lawyer","3","32"
"Armenia","Energy","Freelancer","3","23"
"Mongolia","Tech","Doctor","3","37"
"Laos","Agriculture","Non-Tech User","3","25"
"Georgia","Finance","DevOps Engineer","3","27"
"Somalia","Healthcare","DevOps Engineer","3","26"
"Gambia","Finance","Teacher","3","43"
"Eswatini","Media","Student","3","50"
"Djibouti","Energy","Teacher","3","33"
"Papua New Guinea","Legal","Government Worker","3","31"
"Cape Verde","Retail","ML Engineer","3","34"
"South Africa","Media","Startup Founder","3","30"
"Costa Rica","Retail","Doctor","3","41"
"USA","Legal","Product Manager","3","38"
"Iceland","Energy","Teacher","3","27"
"Uzbekistan","Tech","Freelancer","3","28"
"Palau","Manufacturing","Lawyer","3","24"
"Andorra","Education","Startup Founder","3","47"
"North Korea","Legal","Government Worker","3","38"
"South Sudan","Education","Doctor","3","28"
"Australia","Education","DevOps Engineer","3","38"
"Liechtenstein","Finance","Researcher","3","50"
"Tonga","Media","Senior Developer","3","22"
"Sri Lanka","Energy","Junior Dev","3","41"
"Chile","Retail","ML Engineer","3","27"
"Uganda","Legal","Startup Founder","3","42"
"Colombia","Energy","Product Manager","3","24"
"Nigeria","Transportation","Lawyer","3","39"
"Pakistan","Manufacturing","Marketer","3","14"
"Denmark","Healthcare","Senior Developer","3","42"
"Singapore","Healthcare","Student","3","14"
"Bangladesh","Manufacturing","ML Engineer","3","30"
"Belgium","Transportation","Business Owner","3","33"
"Afghanistan","Transportation","Student","3","43"
"Gabon","Education","Freelancer","3","5"
"Togo","Government","Startup Founder","3","30"
"Mozambique","Transportation","Marketer","3","36"
"Monaco","Transportation","Doctor","3","17"
"Libya","Transportation","Student","3","35"
"Fiji","Healthcare","Senior Developer","3","36"
"New Zealand","Healthcare","Non-Tech User","3","32"
"Burkina Faso","Healthcare","Marketer","3","26"
"Timor-Leste","Education","Content Creator","3","24"
"Syria","Media","Product Manager","3","32"
"Sweden","Legal","Student","3","19"
"Benin","Healthcare","Data Analyst","3","27"
"Bolivia","Finance","Non-Tech User","3","40"
"Montenegro","Government","Startup Founder","3","49"
"Mali","Manufacturing","Teacher","3","23"
"Vanuatu","Healthcare","Non-Tech User","3","21"
"France","Healthcare","Freelancer","3","10"
"Italy","Tech","Lawyer","3","22"
"Syria","Education","Marketer","3","28"
"Qatar","Finance","Junior Dev","3","46"
"Australia","Tech","Non-Tech User","3","26"
"Mauritius","Agriculture","ML Engineer","3","50"
"Algeria","Education","Product Manager","3","29"
"Nicaragua","Retail","Designer","3","45"
"Japan","Media","DevOps Engineer","3","41"
"Singapore","Legal","Senior Developer","3","37"
"Eswatini","Energy","Researcher","3","35"
"Slovenia","Finance","Non-Tech User","3","15"
"Slovenia","Manufacturing","Junior Dev","3","37"
"Jamaica","Media","Product Manager","3","21"
"Mozambique","Energy","Doctor","3","39"
"Namibia","Retail","ML Engineer","3","49"
"Pakistan","Government","Marketer","3","42"
"Switzerland","Agriculture","Teacher","3","26"
"Syria","Finance","Doctor","3","31"
"Libya","Media","Doctor","3","27"
"Colombia","Finance","Cybersecurity Analyst","3","8"
"Hungary","Retail","Student","3","50"
"Benin","Legal","Teacher","3","33"
"Vietnam","Retail","ML Engineer","3","41"
"Mauritius","Finance","Senior Developer","3","43"
"North Macedonia","Media","Senior Developer","3","10"
"Equatorial Guinea","Education","Content Creator","3","30"
"Niger","Education","Marketer","3","21"
"Costa Rica","Government","Researcher","3","42"
"Vanuatu","Healthcare","ML Engineer","3","17"
"Ecuador","Tech","Government Worker","3","40"
"Kiribati","Energy","DevOps Engineer","3","24"
"Peru","Energy","Business Owner","3","29"
"Turkey","Education","Senior Developer","3","27"
"Spain","Media","Product Manager","3","40"
"South Korea","Manufacturing","Doctor","3","11"
"Costa Rica","Media","Researcher","3","32"
"Tanzania","Healthcare","Designer","3","38"
"Monaco","Education","Designer","3","25"
"Venezuela","Tech","Lawyer","3","33"
"Gabon","Energy","Data Analyst","3","18"
"Libya","Transportation","Teacher","3","17"
"France","Transportation","Senior Developer","3","12"
"Czech Republic","Tech","Lawyer","3","31"
"Sri Lanka","Transportation","Marketer","3","31"
"Madagascar","Media","Junior Dev","3","45"
"Tajikistan","Agriculture","Freelancer","3","16"
"Tunisia","Retail","Government Worker","3","18"
"Seychelles","Energy","Freelancer","3","9"
"Central African Republic","Manufacturing","Content Creator","3","36"
"Chad","Government","Non-Tech User","3","33"
"Switzerland","Healthcare","Product Manager","3","35"
"Guinea","Agriculture","Doctor","3","17"
"North Macedonia","Transportation","Business Owner","3","18"
"Mali","Education","Freelancer","3","19"
"Trinidad and Tobago","Education","Cybersecurity Analyst","3","16"
"Dominican Republic","Healthcare","Government Worker","3","31"
"Latvia","Retail","Content Creator","3","36"
"UK","Transportation","Lawyer","3","23"
"Uzbekistan","Finance","Doctor","3","38"
"Mauritius","Media","Designer","3","25"
"Burundi","Media","Cybersecurity Analyst","3","39"
"Niger","Retail","ML Engineer","3","29"
"Moldova","Government","Teacher","3","29"
"Malaysia","Government","Business Owner","3","34"
"Bolivia","Healthcare","Senior Developer","3","38"
"Nicaragua","Healthcare","Freelancer","3","34"
"Jamaica","Retail","Product Manager","3","25"
"Azerbaijan","Manufacturing","DevOps Engineer","3","30"
"Saudi Arabia","Finance","Doctor","3","35"
"Mali","Government","Teacher","3","33"
"Costa Rica","Finance","Product Manager","3","35"
"Madagascar","Manufacturing","Cybersecurity Analyst","3","35"
"Bulgaria","Tech","Doctor","3","32"
"France","Healthcare","Content Creator","3","39"
"Ecuador","Legal","Cybersecurity Analyst","3","51"
"Argentina","Government","Marketer","3","33"
"Slovenia","Agriculture","Product Manager","3","42"
"Sweden","Healthcare","Business Owner","3","36"
"Iraq","Government","Junior Dev","3","30"
"Ghana","Finance","Teacher","3","31"
"Eswatini","Education","Cybersecurity Analyst","3","24"
"El Salvador","Media","Freelancer","3","23"
"Namibia","Tech","Non-Tech User","3","33"
"Syria","Transportation","Lawyer","3","26"
"Sudan","Agriculture","Product Manager","3","41"
"Kuwait","Finance","ML Engineer","3","28"
"Yemen","Agriculture","DevOps Engineer","3","50"
"Iran","Transportation","Business Owner","3","29"
"Jamaica","Manufacturing","Business Owner","3","14"
"Ukraine","Media","Government Worker","3","45"
"Afghanistan","Retail","Startup Founder","3","32"
"Congo","Media","DevOps Engineer","3","35"
"Lesotho","Tech","Senior Developer","3","12"
"Turkmenistan","Healthcare","Content Creator","3","54"
"UK","Tech","Designer","3","31"
"Venezuela","Agriculture","Freelancer","3","35"
"Solomon Islands","Education","Product Manager","3","30"
"Singapore","Agriculture","Startup Founder","3","18"
"Maldives","Agriculture","Designer","3","28"
"Cape Verde","Transportation","Business Owner","3","17"
"Palau","Tech","Junior Dev","3","24"
"South Sudan","Legal","Cybersecurity Analyst","3","39"
"Gabon","Education","Government Worker","3","9"
"Cameroon","Education","Junior Dev","3","37"
"Iraq","Government","Freelancer","3","27"
"Pakistan","Manufacturing","Freelancer","3","45"
"Indonesia","Finance","Government Worker","3","14"
"Chile","Government","Lawyer","3","39"
"Ireland","Transportation","Junior Dev","3","28"
"Andorra","Education","Business Owner","3","31"
"Liechtenstein","Government","Business Owner","3","28"
"Sweden","Transportation","Freelancer","3","34"
"North Macedonia","Agriculture","Marketer","3","41"
"Albania","Government","Lawyer","3","46"
"Luxembourg","Energy","Data Analyst","3","41"
"Lebanon","Government","Startup Founder","3","38"
"Ghana","Education","Content Creator","3","30"
"Peru","Manufacturing","Lawyer","3","30"
"India","Retail","ML Engineer","3","17"
"Kiribati","Manufacturing","Non-Tech User","3","42"
"Uganda","Tech","Lawyer","3","27"
"Philippines","Transportation","Data Analyst","3","38"
"Qatar","Tech","Startup Founder","3","38"
"Pakistan","Healthcare","Teacher","3","32"
"Jamaica","Media","Teacher","3","15"
"Jamaica","Transportation","Senior Developer","3","27"
"Hungary","Legal","ML Engineer","3","23"
"Japan","Finance","Content Creator","3","30"
"Zambia","Energy","Senior Developer","3","25"
"Colombia","Government","Non-Tech User","3","29"
"UK","Government","Business Owner","3","26"
"Bangladesh","Transportation","Data Analyst","3","22"
"Kosovo","Media","Senior Developer","3","25"
"Singapore","Agriculture","ML Engineer","3","24"
"Philippines","Government","Designer","3","11"
"Djibouti","Energy","DevOps Engineer","3","34"
"Gabon","Government","Startup Founder","3","38"
"Azerbaijan","Transportation","DevOps Engineer","3","24"
"Cameroon","Agriculture","Freelancer","3","16"
"Kuwait","Manufacturing","Designer","3","31"
"Namibia","Transportation","Marketer","3","25"
"Botswana","Energy","Researcher","3","43"
"Bosnia and Herzegovina","Energy","Lawyer","3","24"
"Uzbekistan","Finance","Teacher","3","38"
"Monaco","Finance","Junior Dev","3","23"
"Serbia","Retail","Senior Developer","3","42"
"Albania","Manufacturing","Doctor","3","27"
"Botswana","Education","Senior Developer","3","31"
"Qatar","Transportation","Senior Developer","3","31"
"Kazakhstan","Healthcare","Government Worker","3","30"
"Benin","Retail","Government Worker","3","42"
"India","Tech","Government Worker","3","41"
"Cuba","Retail","Freelancer","3","26"
"Cuba","Education","Data Analyst","3","30"
"Guinea","Government","Product Manager","3","21"
"Kiribati","Energy","Cybersecurity Analyst","3","19"
"Thailand","Education","Doctor","3","43"
"North Macedonia","Tech","Product Manager","3","33"
"Tajikistan","Finance","Researcher","3","22"
"Monaco","Retail","Startup Founder","3","27"
"Burkina Faso","Media","Student","3","37"
"Brazil","Manufacturing","Doctor","3","27"
"Azerbaijan","Retail","Designer","3","51"
"Venezuela","Education","ML Engineer","3","29"
"Cambodia","Tech","Freelancer","3","38"
"Syria","Government","Government Worker","3","21"
"Azerbaijan","Energy","Content Creator","3","55"
"Cameroon","Tech","Senior Developer","3","20"
"Denmark","Manufacturing","ML Engineer","3","16"
"Cameroon","Retail","Product Manager","3","37"
"Mexico","Education","Data Analyst","3","28"
"India","Media","Teacher","3","29"
"Vietnam","Education","Government Worker","3","18"
"Rwanda","Manufacturing","Junior Dev","3","25"
